,regulator,gene_id,effect
5450,rcsB,b1501,+
5451,rcsB,b2570,+
5452,rcsB,b2571,+
5453,rcsB,b2572,+
5454,rcsB,b2573,+
5455,rcsB,b3508,+
5456,rcsB,b3509,+
5457,rcsB,b3510,+
5458,rcsB,b3511,+
5459,rcsB,b3516,-
5460,rcsB,b3517,-
5461,rcsB;bglJ,b0076,+
5462,rcsB;bglJ,b0392,+
5463,rcsB;bglJ,b1408,+
5464,rcsB;bglJ,b1409,+
5465,rcsB;bglJ,b1410,+
5466,rcsB;bglJ,b1411,+
5467,rcsB;bglJ,b1762,+
5468,rcsB;bglJ,b1877,+
5469,rcsB;bglJ,b3013,+
5470,rcsB;bglJ,b3027,+
5471,rcsB;bglJ,b3188,+
5472,rcsB;bglJ,b3680,+
5473,rcsB;bglJ,b3721,+
5474,rcsB;bglJ,b3722,+
5475,rcsB;bglJ,b3723,+
5476,relB,b1562,-
5477,relB,b1563,-
5478,relB,b1564,-
5479,relB;relE,b1562,-
5480,relB;relE,b1563,-
5481,relB;relE,b1564,-
5482,rhaR,b3905,+
5483,rhaR,b3906,+
5484,rhaS,b3902,+
5485,rhaS,b3903,+
5486,rhaS,b3904,+
5487,rhaS,b3905,+
5488,rhaS,b3906,+
5489,rhaS,b3907,+
5490,rob,b0462,+
5491,rob,b0463,+
5492,rob,b0578,+
5493,rob,b0762,+
5494,rob,b0819,+
5495,rob,b0850,+
5496,rob,b0851,+
5497,rob,b0852,+
5498,rob,b0853,+
5499,rob,b1276,+
5500,rob,b1415,+
5501,rob,b1530,+
5502,rob,b1531,+
5503,rob,b1532,+
5504,rob,b1611,+
5505,rob,b1852,+
5506,rob,b2159,+
5507,rob,b2237,+
5508,rob,b2558,+
5509,rob,b3035,+
5510,rob,b3037,+
5511,rob,b3038,+
5512,rob,b3800,+
5513,rob,b3908,+
5514,rob,b4396,-
5515,rpoD,b0001,+
5516,rpoD,b0002,+
5517,rpoD,b0003,+
5518,rpoD,b0004,+
5519,rpoD,b0019,+
5520,rpoD,b0020,+
5521,rpoD,b0025,+
5522,rpoD,b0026,+
5523,rpoD,b0027,+
5524,rpoD,b0028,+
5525,rpoD,b0029,+
5526,rpoD,b0031,+
5527,rpoD,b0032,+
5528,rpoD,b0033,+
5529,rpoD,b0034,+
5530,rpoD,b0035,+
5531,rpoD,b0036,+
5532,rpoD,b0037,+
5533,rpoD,b0038,+
5534,rpoD,b0039,+
5535,rpoD,b0040,+
5536,rpoD,b0041,+
5537,rpoD,b0042,+
5538,rpoD,b0043,+
5539,rpoD,b0044,+
5540,rpoD,b0048,+
5541,rpoD,b0054,+
5542,rpoD,b0058,+
5543,rpoD,b0059,+
5544,rpoD,b0060,+
5545,rpoD,b0061,+
5546,rpoD,b0062,+
5547,rpoD,b0063,+
5548,rpoD,b0064,+
5549,rpoD,b0066,+
5550,rpoD,b0067,+
5551,rpoD,b0068,+
5552,rpoD,b0069,+
5553,rpoD,b0070,+
5554,rpoD,b0071,+
5555,rpoD,b0072,+
5556,rpoD,b0073,+
5557,rpoD,b0074,+
5558,rpoD,b0075,+
5559,rpoD,b0076,+
5560,rpoD,b0077,+
5561,rpoD,b0078,+
5562,rpoD,b0081,+
5563,rpoD,b0082,+
5564,rpoD,b0083,+
5565,rpoD,b0084,+
5566,rpoD,b0085,+
5567,rpoD,b0086,+
5568,rpoD,b0087,+
5569,rpoD,b0088,+
5570,rpoD,b0089,+
5571,rpoD,b0090,+
5572,rpoD,b0091,+
5573,rpoD,b0092,+
5574,rpoD,b0093,+
5575,rpoD,b0094,+
5576,rpoD,b0095,+
5577,rpoD,b0096,+
5578,rpoD,b0106,+
5579,rpoD,b0107,+
5580,rpoD,b0108,+
5581,rpoD,b0112,+
5582,rpoD,b0113,+
5583,rpoD,b0114,+
5584,rpoD,b0115,+
5585,rpoD,b0116,+
5586,rpoD,b0118,+
5587,rpoD,b0120,+
5588,rpoD,b0121,+
5589,rpoD,b0122,+
5590,rpoD,b0124,+
5591,rpoD,b0125,+
5592,rpoD,b0126,+
5593,rpoD,b0131,+
5594,rpoD,b0133,+
5595,rpoD,b0134,+
5596,rpoD,b0139,+
5597,rpoD,b0140,+
5598,rpoD,b0142,+
5599,rpoD,b0143,+
5600,rpoD,b0144,+
5601,rpoD,b0145,+
5602,rpoD,b0146,+
5603,rpoD,b0150,+
5604,rpoD,b0151,+
5605,rpoD,b0152,+
5606,rpoD,b0153,+
5607,rpoD,b0157,+
5608,rpoD,b0158,+
5609,rpoD,b0159,+
5610,rpoD,b0166,+
5611,rpoD,b0169,+
5612,rpoD,b0170,+
5613,rpoD,b0171,+
5614,rpoD,b0172,+
5615,rpoD,b0185,+
5616,rpoD,b0194,+
5617,rpoD,b0197,+
5618,rpoD,b0198,+
5619,rpoD,b0199,+
5620,rpoD,b0225,+
5621,rpoD,b0226,+
5622,rpoD,b0231,+
5623,rpoD,b0232,+
5624,rpoD,b0233,+
5625,rpoD,b0234,+
5626,rpoD,b0237,+
5627,rpoD,b0238,+
5628,rpoD,b0239,+
5629,rpoD,b0240_1,+
5630,rpoD,b0240_2,+
5631,rpoD,b0241,+
5632,rpoD,b0273,+
5633,rpoD,b0277,+
5634,rpoD,b0293,+
5635,rpoD,b0296,+
5636,rpoD,b0311,+
5637,rpoD,b0312,+
5638,rpoD,b0313,+
5639,rpoD,b0314,+
5640,rpoD,b0315,+
5641,rpoD,b0330,+
5642,rpoD,b0336,+
5643,rpoD,b0337,+
5644,rpoD,b0338,+
5645,rpoD,b0339,+
5646,rpoD,b0340,+
5647,rpoD,b0341,+
5648,rpoD,b0342,+
5649,rpoD,b0343,+
5650,rpoD,b0344,+
5651,rpoD,b0345,+
5652,rpoD,b0346,+
5653,rpoD,b0347,+
5654,rpoD,b0348,+
5655,rpoD,b0349,+
5656,rpoD,b0350,+
5657,rpoD,b0351,+
5658,rpoD,b0352,+
5659,rpoD,b0369,+
5660,rpoD,b0382,+
5661,rpoD,b0383,+
5662,rpoD,b0384,+
5663,rpoD,b0388,+
5664,rpoD,b0389,+
5665,rpoD,b0390,+
5666,rpoD,b0396,+
5667,rpoD,b0397,+
5668,rpoD,b0398,+
5669,rpoD,b0399,+
5670,rpoD,b0400,+
5671,rpoD,b0411,+
5672,rpoD,b0413,+
5673,rpoD,b0414,+
5674,rpoD,b0415,+
5675,rpoD,b0416,+
5676,rpoD,b0417,+
5677,rpoD,b0418,+
5678,rpoD,b0419,+
5679,rpoD,b0420,+
5680,rpoD,b0421,+
5681,rpoD,b0422,+
5682,rpoD,b0428,+
5683,rpoD,b0429,+
5684,rpoD,b0430,+
5685,rpoD,b0431,+
5686,rpoD,b0432,+
5687,rpoD,b0433,+
5688,rpoD,b0434,+
5689,rpoD,b0435,+
5690,rpoD,b0437,+
5691,rpoD,b0438,+
5692,rpoD,b0439,+
5693,rpoD,b0440,+
5694,rpoD,b0441,+
5695,rpoD,b0447,+
5696,rpoD,b0460,+
5697,rpoD,b0461,+
5698,rpoD,b0462,+
5699,rpoD,b0463,+
5700,rpoD,b0464,+
5701,rpoD,b0469,+
5702,rpoD,b0475,+
5703,rpoD,b0484,+
5704,rpoD,b0507,+
5705,rpoD,b0508,+
5706,rpoD,b0509,+
5707,rpoD,b0511,+
5708,rpoD,b0512,+
5709,rpoD,b0513,+
5710,rpoD,b0514,+
5711,rpoD,b0515,+
5712,rpoD,b0516,+
5713,rpoD,b0517,+
5714,rpoD,b0522,+
5715,rpoD,b0523,+
5716,rpoD,b0564,+
5717,rpoD,b0570,+
5718,rpoD,b0571,+
5719,rpoD,b0572,+
5720,rpoD,b0573,+
5721,rpoD,b0574,+
5722,rpoD,b0575,+
5723,rpoD,b0576,+
5724,rpoD,b0578,+
5725,rpoD,b0583,+
5726,rpoD,b0584,+
5727,rpoD,b0585,+
5728,rpoD,b0586,+
5729,rpoD,b0587,+
5730,rpoD,b0588,+
5731,rpoD,b0589,+
5732,rpoD,b0590,+
5733,rpoD,b0591,+
5734,rpoD,b0592,+
5735,rpoD,b0593,+
5736,rpoD,b0594,+
5737,rpoD,b0595,+
5738,rpoD,b0596,+
5739,rpoD,b0597,+
5740,rpoD,b0598,+
5741,rpoD,b0602,+
5742,rpoD,b0605,+
5743,rpoD,b0606,+
5744,rpoD,b0623,+
5745,rpoD,b0630,+
5746,rpoD,b0631,+
5747,rpoD,b0652,+
5748,rpoD,b0653,+
5749,rpoD,b0654,+
5750,rpoD,b0655,+
5751,rpoD,b0675,+
5752,rpoD,b0676,+
5753,rpoD,b0677,+
5754,rpoD,b0678,+
5755,rpoD,b0679,+
5756,rpoD,b0680,+
5757,rpoD,b0683,+
5758,rpoD,b0696,+
5759,rpoD,b0697,+
5760,rpoD,b0698,+
5761,rpoD,b0720,+
5762,rpoD,b0721,+
5763,rpoD,b0722,+
5764,rpoD,b0723,+
5765,rpoD,b0724,+
5766,rpoD,b0726,+
5767,rpoD,b0727,+
5768,rpoD,b0728,+
5769,rpoD,b0729,+
5770,rpoD,b0730,+
5771,rpoD,b0733,+
5772,rpoD,b0734,+
5773,rpoD,b0754,+
5774,rpoD,b0755,+
5775,rpoD,b0756,+
5776,rpoD,b0757,+
5777,rpoD,b0758,+
5778,rpoD,b0759,+
5779,rpoD,b0762,+
5780,rpoD,b0763,+
5781,rpoD,b0764,+
5782,rpoD,b0765,+
5783,rpoD,b0774,+
5784,rpoD,b0775,+
5785,rpoD,b0776,+
5786,rpoD,b0777,+
5787,rpoD,b0778,+
5788,rpoD,b0779,+
5789,rpoD,b0786,+
5790,rpoD,b0792,+
5791,rpoD,b0793,+
5792,rpoD,b0794,+
5793,rpoD,b0795,+
5794,rpoD,b0796,+
5795,rpoD,b0799,+
5796,rpoD,b0800,+
5797,rpoD,b0805,+
5798,rpoD,b0806,+
5799,rpoD,b0809,+
5800,rpoD,b0812,+
5801,rpoD,b0814,+
5802,rpoD,b0826,+
5803,rpoD,b0827,+
5804,rpoD,b0839,+
5805,rpoD,b0850,+
5806,rpoD,b0851,+
5807,rpoD,b0852,+
5808,rpoD,b0853,+
5809,rpoD,b0860,+
5810,rpoD,b0861,+
5811,rpoD,b0862,+
5812,rpoD,b0863,+
5813,rpoD,b0864,+
5814,rpoD,b0871,+
5815,rpoD,b0874,+
5816,rpoD,b0880,+
5817,rpoD,b0882,+
5818,rpoD,b0884,+
5819,rpoD,b0886,+
5820,rpoD,b0887,+
5821,rpoD,b0889,+
5822,rpoD,b0890,+
5823,rpoD,b0891,+
5824,rpoD,b0892,+
5825,rpoD,b0894,+
5826,rpoD,b0895,+
5827,rpoD,b0896,+
5828,rpoD,b0902,+
5829,rpoD,b0903,+
5830,rpoD,b0904,+
5831,rpoD,b0907,+
5832,rpoD,b0908,+
5833,rpoD,b0910,+
5834,rpoD,b0911,+
5835,rpoD,b0912,+
5836,rpoD,b0917,+
5837,rpoD,b0918,+
5838,rpoD,b0921,+
5839,rpoD,b0922,+
5840,rpoD,b0923,+
5841,rpoD,b0924,+
5842,rpoD,b0929,+
5843,rpoD,b0931,+
5844,rpoD,b0933,+
5845,rpoD,b0934,+
5846,rpoD,b0935,+
5847,rpoD,b0936,+
5848,rpoD,b0937,+
5849,rpoD,b0945,+
5850,rpoD,b0950,+
5851,rpoD,b0951,+
5852,rpoD,b0952,+
5853,rpoD,b0954,+
5854,rpoD,b0957,+
5855,rpoD,b0958,+
5856,rpoD,b0959,+
5857,rpoD,b0970,+
5858,rpoD,b0972,+
5859,rpoD,b0973,+
5860,rpoD,b0974,+
5861,rpoD,b0975,+
5862,rpoD,b0976,+
5863,rpoD,b0977,+
5864,rpoD,b0978,+
5865,rpoD,b0979,+
5866,rpoD,b0980,+
5867,rpoD,b0987,+
5868,rpoD,b0995,+
5869,rpoD,b0996,+
5870,rpoD,b0997,+
5871,rpoD,b0998,+
5872,rpoD,b0999,+
5873,rpoD,b1000,+
5874,rpoD,b1013,+
5875,rpoD,b1014,+
5876,rpoD,b1015,+
5877,rpoD,b1020,+
5878,rpoD,b1025,+
5879,rpoD,b1036,+
5880,rpoD,b1037,+
5881,rpoD,b1038,+
5882,rpoD,b1039,+
5883,rpoD,b1040,+
5884,rpoD,b1041,+
5885,rpoD,b1042,+
5886,rpoD,b1043,+
5887,rpoD,b1048,+
5888,rpoD,b1049,+
5889,rpoD,b1056,+
5890,rpoD,b1057,+
5891,rpoD,b1060,+
5892,rpoD,b1061,+
5893,rpoD,b1062,+
5894,rpoD,b1064,+
5895,rpoD,b1070,+
5896,rpoD,b1071,+
5897,rpoD,b1072,+
5898,rpoD,b1073,+
5899,rpoD,b1074,+
5900,rpoD,b1075,+
5901,rpoD,b1076,+
5902,rpoD,b1077,+
5903,rpoD,b1078,+
5904,rpoD,b1079,+
5905,rpoD,b1080,+
5906,rpoD,b1081,+
5907,rpoD,b1084,+
5908,rpoD,b1090,+
5909,rpoD,b1091,+
5910,rpoD,b1092,+
5911,rpoD,b1093,+
5912,rpoD,b1094,+
5913,rpoD,b1095,+
5914,rpoD,b1101,+
5915,rpoD,b1109,+
5916,rpoD,b1112,+
5917,rpoD,b1113,+
5918,rpoD,b1114,+
5919,rpoD,b1131,+
5920,rpoD,b1132,+
5921,rpoD,b1136,+
5922,rpoD,b1160,+
5923,rpoD,b1162,+
5924,rpoD,b1163,+
5925,rpoD,b1164,+
5926,rpoD,b1165,+
5927,rpoD,b1166,+
5928,rpoD,b1167,+
5929,rpoD,b1183,+
5930,rpoD,b1184,+
5931,rpoD,b1187,+
5932,rpoD,b1189,+
5933,rpoD,b1190,+
5934,rpoD,b1203,+
5935,rpoD,b1204,+
5936,rpoD,b1205,+
5937,rpoD,b1207,+
5938,rpoD,b1210,+
5939,rpoD,b1211,+
5940,rpoD,b1212,+
5941,rpoD,b1213,+
5942,rpoD,b1214,+
5943,rpoD,b1215,+
5944,rpoD,b1220,+
5945,rpoD,b1221,+
5946,rpoD,b1222,+
5947,rpoD,b1223,+
5948,rpoD,b1224,+
5949,rpoD,b1225,+
5950,rpoD,b1226,+
5951,rpoD,b1227,+
5952,rpoD,b1229,+
5953,rpoD,b1237,+
5954,rpoD,b1241,+
5955,rpoD,b1252,+
5956,rpoD,b1254,+
5957,rpoD,b1255,+
5958,rpoD,b1257,+
5959,rpoD,b1260,+
5960,rpoD,b1261,+
5961,rpoD,b1262,+
5962,rpoD,b1263,+
5963,rpoD,b1264,+
5964,rpoD,b1265,+
5965,rpoD,b1272,+
5966,rpoD,b1274,+
5967,rpoD,b1275,+
5968,rpoD,b1276,+
5969,rpoD,b1277,+
5970,rpoD,b1278,+
5971,rpoD,b1279,+
5972,rpoD,b1280,+
5973,rpoD,b1281,+
5974,rpoD,b1282,+
5975,rpoD,b1283,+
5976,rpoD,b1286,+
5977,rpoD,b1287,+
5978,rpoD,b1303,+
5979,rpoD,b1323,+
5980,rpoD,b1324,+
5981,rpoD,b1334,+
5982,rpoD,b1377,+
5983,rpoD,b1379,+
5984,rpoD,b1384,+
5985,rpoD,b1385,+
5986,rpoD,b1386,+
5987,rpoD,b1388,+
5988,rpoD,b1389,+
5989,rpoD,b1390,+
5990,rpoD,b1391,+
5991,rpoD,b1392,+
5992,rpoD,b1393,+
5993,rpoD,b1394,+
5994,rpoD,b1395,+
5995,rpoD,b1396,+
5996,rpoD,b1397,+
5997,rpoD,b1398,+
5998,rpoD,b1399,+
5999,rpoD,b1400,+
6000,rpoD,b1412,+
6001,rpoD,b1415,+
6002,rpoD,b1434,+
6003,rpoD,b1438,+
6004,rpoD,b1469,+
6005,rpoD,b1474,+
6006,rpoD,b1475,+
6007,rpoD,b1476,+
6008,rpoD,b1482,+
6009,rpoD,b1492,+
6010,rpoD,b1493,+
6011,rpoD,b1497,+
6012,rpoD,b1498,+
6013,rpoD,b1499,+
6014,rpoD,b1500,+
6015,rpoD,b1501,+
6016,rpoD,b1507,+
6017,rpoD,b1508,+
6018,rpoD,b1511,+
6019,rpoD,b1512,+
6020,rpoD,b1521,+
6021,rpoD,b1530,+
6022,rpoD,b1531,+
6023,rpoD,b1532,+
6024,rpoD,b1535,+
6025,rpoD,b1536,+
6026,rpoD,b1537,+
6027,rpoD,b1546,+
6028,rpoD,b1547,+
6029,rpoD,b1548,+
6030,rpoD,b1562,+
6031,rpoD,b1563,+
6032,rpoD,b1564,+
6033,rpoD,b1567,+
6034,rpoD,b1568,+
6035,rpoD,b1569,+
6036,rpoD,b1571,+
6037,rpoD,b1572,+
6038,rpoD,b1573,+
6039,rpoD,b1575,+
6040,rpoD,b1576,+
6041,rpoD,b1577,+
6042,rpoD,b1578,+
6043,rpoD,b1579,+
6044,rpoD,b1587,+
6045,rpoD,b1588,+
6046,rpoD,b1589,+
6047,rpoD,b1590,+
6048,rpoD,b1591,+
6049,rpoD,b1593,+
6050,rpoD,b1594,+
6051,rpoD,b1597,+
6052,rpoD,b1599,+
6053,rpoD,b1600,+
6054,rpoD,b1602,+
6055,rpoD,b1603,+
6056,rpoD,b1611,+
6057,rpoD,b1612,+
6058,rpoD,b1613,+
6059,rpoD,b1618,+
6060,rpoD,b1620,+
6061,rpoD,b1621,+
6062,rpoD,b1622,+
6063,rpoD,b1623,+
6064,rpoD,b1634,+
6065,rpoD,b1649,+
6066,rpoD,b1650,+
6067,rpoD,b1651,+
6068,rpoD,b1654,+
6069,rpoD,b1655,+
6070,rpoD,b1656,+
6071,rpoD,b1658,+
6072,rpoD,b1661,+
6073,rpoD,b1676,+
6074,rpoD,b1679,+
6075,rpoD,b1680,+
6076,rpoD,b1681,+
6077,rpoD,b1682,+
6078,rpoD,b1683,+
6079,rpoD,b1684,+
6080,rpoD,b1702,+
6081,rpoD,b1704,+
6082,rpoD,b1716,+
6083,rpoD,b1717,+
6084,rpoD,b1718,+
6085,rpoD,b1728,+
6086,rpoD,b1731,+
6087,rpoD,b1739,+
6088,rpoD,b1740,+
6089,rpoD,b1741,+
6090,rpoD,b1743,+
6091,rpoD,b1744,+
6092,rpoD,b1745,+
6093,rpoD,b1746,+
6094,rpoD,b1747,+
6095,rpoD,b1748,+
6096,rpoD,b1761,+
6097,rpoD,b1778,+
6098,rpoD,b1779,+
6099,rpoD,b1781,+
6100,rpoD,b1796,+
6101,rpoD,b1797,+
6102,rpoD,b1804,+
6103,rpoD,b1805,+
6104,rpoD,b1816,+
6105,rpoD,b1817,+
6106,rpoD,b1818,+
6107,rpoD,b1819,+
6108,rpoD,b1821,+
6109,rpoD,b1823,+
6110,rpoD,b1824,+
6111,rpoD,b1846,+
6112,rpoD,b1848,+
6113,rpoD,b1850,+
6114,rpoD,b1851,+
6115,rpoD,b1852,+
6116,rpoD,b1854,+
6117,rpoD,b1858,+
6118,rpoD,b1859,+
6119,rpoD,b1862,+
6120,rpoD,b1863,+
6121,rpoD,b1864,+
6122,rpoD,b1865,+
6123,rpoD,b1876,+
6124,rpoD,b1878,+
6125,rpoD,b1879,+
6126,rpoD,b1880,+
6127,rpoD,b1891,+
6128,rpoD,b1892,+
6129,rpoD,b1900,+
6130,rpoD,b1901,+
6131,rpoD,b1902,+
6132,rpoD,b1905,+
6133,rpoD,b1907,+
6134,rpoD,b1913,+
6135,rpoD,b1914,+
6136,rpoD,b1916,+
6137,rpoD,b1920,+
6138,rpoD,b1921,+
6139,rpoD,b1922,+
6140,rpoD,b1924,+
6141,rpoD,b1925,+
6142,rpoD,b1926,+
6143,rpoD,b1927,+
6144,rpoD,b1937,+
6145,rpoD,b1938,+
6146,rpoD,b1939,+
6147,rpoD,b1940,+
6148,rpoD,b1941,+
6149,rpoD,b1942,+
6150,rpoD,b1943,+
6151,rpoD,b1944,+
6152,rpoD,b1945,+
6153,rpoD,b1946,+
6154,rpoD,b1947,+
6155,rpoD,b1948,+
6156,rpoD,b1949,+
6157,rpoD,b1950,+
6158,rpoD,b1951,+
6159,rpoD,b1967,+
6160,rpoD,b1970,+
6161,rpoD,b1973,+
6162,rpoD,b1981,+
6163,rpoD,b1987,+
6164,rpoD,b1991,+
6165,rpoD,b1992,+
6166,rpoD,b1993,+
6167,rpoD,b2000,+
6168,rpoD,b2017,+
6169,rpoD,b2022,+
6170,rpoD,b2023,+
6171,rpoD,b2024,+
6172,rpoD,b2025,+
6173,rpoD,b2026,+
6174,rpoD,b2029,+
6175,rpoD,b2058,+
6176,rpoD,b2059,+
6177,rpoD,b2060,+
6178,rpoD,b2061,+
6179,rpoD,b2062,+
6180,rpoD,b2068,+
6181,rpoD,b2083,+
6182,rpoD,b2085,+
6183,rpoD,b2091,+
6184,rpoD,b2092_1,+
6185,rpoD,b2092_2,+
6186,rpoD,b2093,+
6187,rpoD,b2094,+
6188,rpoD,b2095,+
6189,rpoD,b2096,+
6190,rpoD,b2105,+
6191,rpoD,b2106,+
6192,rpoD,b2107,+
6193,rpoD,b2113,+
6194,rpoD,b2114,+
6195,rpoD,b2127,+
6196,rpoD,b2132,+
6197,rpoD,b2143,+
6198,rpoD,b2146,+
6199,rpoD,b2147,+
6200,rpoD,b2148,+
6201,rpoD,b2149,+
6202,rpoD,b2150,+
6203,rpoD,b2151,+
6204,rpoD,b2152,+
6205,rpoD,b2153,+
6206,rpoD,b2155,+
6207,rpoD,b2156,+
6208,rpoD,b2159,+
6209,rpoD,b2162,+
6210,rpoD,b2167,+
6211,rpoD,b2168,+
6212,rpoD,b2169,+
6213,rpoD,b2185,+
6214,rpoD,b2194,+
6215,rpoD,b2195,+
6216,rpoD,b2196,+
6217,rpoD,b2197,+
6218,rpoD,b2198,+
6219,rpoD,b2199,+
6220,rpoD,b2200,+
6221,rpoD,b2201,+
6222,rpoD,b2202,+
6223,rpoD,b2203,+
6224,rpoD,b2204,+
6225,rpoD,b2205,+
6226,rpoD,b2206,+
6227,rpoD,b2207,+
6228,rpoD,b2208,+
6229,rpoD,b2211,+
6230,rpoD,b2212,+
6231,rpoD,b2213,+
6232,rpoD,b2215,+
6233,rpoD,b2216,+
6234,rpoD,b2217,+
6235,rpoD,b2231,+
6236,rpoD,b2232,+
6237,rpoD,b2234,+
6238,rpoD,b2235,+
6239,rpoD,b2236,+
6240,rpoD,b2237,+
6241,rpoD,b2239,+
6242,rpoD,b2240,+
6243,rpoD,b2241,+
6244,rpoD,b2242,+
6245,rpoD,b2243,+
6246,rpoD,b2276,+
6247,rpoD,b2277,+
6248,rpoD,b2278,+
6249,rpoD,b2279,+
6250,rpoD,b2280,+
6251,rpoD,b2281,+
6252,rpoD,b2282,+
6253,rpoD,b2283,+
6254,rpoD,b2284,+
6255,rpoD,b2285,+
6256,rpoD,b2286,+
6257,rpoD,b2287,+
6258,rpoD,b2288,+
6259,rpoD,b2306,+
6260,rpoD,b2307,+
6261,rpoD,b2308,+
6262,rpoD,b2309,+
6263,rpoD,b2311,+
6264,rpoD,b2312,+
6265,rpoD,b2313,+
6266,rpoD,b2316,+
6267,rpoD,b2323,+
6268,rpoD,b2340,+
6269,rpoD,b2341,+
6270,rpoD,b2342,+
6271,rpoD,b2349,+
6272,rpoD,b2364,+
6273,rpoD,b2365,+
6274,rpoD,b2366,+
6275,rpoD,b2369,+
6276,rpoD,b2370,+
6277,rpoD,b2371,+
6278,rpoD,b2372,+
6279,rpoD,b2373,+
6280,rpoD,b2374,+
6281,rpoD,b2375,+
6282,rpoD,b2379,+
6283,rpoD,b2388,+
6284,rpoD,b2392,+
6285,rpoD,b2393,+
6286,rpoD,b2400,+
6287,rpoD,b2405,+
6288,rpoD,b2406,+
6289,rpoD,b2407,+
6290,rpoD,b2414,+
6291,rpoD,b2415,+
6292,rpoD,b2416,+
6293,rpoD,b2417,+
6294,rpoD,b2421,+
6295,rpoD,b2422,+
6296,rpoD,b2423,+
6297,rpoD,b2424,+
6298,rpoD,b2425,+
6299,rpoD,b2427,+
6300,rpoD,b2428,+
6301,rpoD,b2429,+
6302,rpoD,b2435,+
6303,rpoD,b2436,+
6304,rpoD,b2470,+
6305,rpoD,b2471,+
6306,rpoD,b2472,+
6307,rpoD,b2476,+
6308,rpoD,b2477,+
6309,rpoD,b2478,+
6310,rpoD,b2479,+
6311,rpoD,b2480,+
6312,rpoD,b2497,+
6313,rpoD,b2498,+
6314,rpoD,b2499,+
6315,rpoD,b2500,+
6316,rpoD,b2507,+
6317,rpoD,b2508,+
6318,rpoD,b2509,+
6319,rpoD,b2514,+
6320,rpoD,b2524,+
6321,rpoD,b2525,+
6322,rpoD,b2526,+
6323,rpoD,b2527,+
6324,rpoD,b2528,+
6325,rpoD,b2529,+
6326,rpoD,b2530,+
6327,rpoD,b2531,+
6328,rpoD,b2535,+
6329,rpoD,b2551,+
6330,rpoD,b2553,+
6331,rpoD,b2556,+
6332,rpoD,b2557,+
6333,rpoD,b2558,+
6334,rpoD,b2563,+
6335,rpoD,b2564,+
6336,rpoD,b2565,+
6337,rpoD,b2566,+
6338,rpoD,b2567,+
6339,rpoD,b2570,+
6340,rpoD,b2571,+
6341,rpoD,b2572,+
6342,rpoD,b2573,+
6343,rpoD,b2574,+
6344,rpoD,b2579,+
6345,rpoD,b2582,+
6346,rpoD,b2584,+
6347,rpoD,b2592,+
6348,rpoD,b2598,+
6349,rpoD,b2599,+
6350,rpoD,b2600,+
6351,rpoD,b2601,+
6352,rpoD,b2603,+
6353,rpoD,b2604,+
6354,rpoD,b2605,+
6355,rpoD,b2606,+
6356,rpoD,b2607,+
6357,rpoD,b2608,+
6358,rpoD,b2609,+
6359,rpoD,b2616,+
6360,rpoD,b2630,+
6361,rpoD,b2631,+
6362,rpoD,b2661,+
6363,rpoD,b2662,+
6364,rpoD,b2663,+
6365,rpoD,b2669,+
6366,rpoD,b2670,+
6367,rpoD,b2673,+
6368,rpoD,b2674,+
6369,rpoD,b2675,+
6370,rpoD,b2676,+
6371,rpoD,b2677,+
6372,rpoD,b2678,+
6373,rpoD,b2679,+
6374,rpoD,b2684,+
6375,rpoD,b2685,+
6376,rpoD,b2686,+
6377,rpoD,b2696,+
6378,rpoD,b2698,+
6379,rpoD,b2699,+
6380,rpoD,b2702,+
6381,rpoD,b2703,+
6382,rpoD,b2704,+
6383,rpoD,b2705,+
6384,rpoD,b2706,+
6385,rpoD,b2707,+
6386,rpoD,b2708,+
6387,rpoD,b2712,+
6388,rpoD,b2715,+
6389,rpoD,b2716,+
6390,rpoD,b2741,+
6391,rpoD,b2742,+
6392,rpoD,b2743,+
6393,rpoD,b2744,+
6394,rpoD,b2750,+
6395,rpoD,b2751,+
6396,rpoD,b2752,+
6397,rpoD,b2754,+
6398,rpoD,b2755,+
6399,rpoD,b2756,+
6400,rpoD,b2757,+
6401,rpoD,b2758,+
6402,rpoD,b2759,+
6403,rpoD,b2760,+
6404,rpoD,b2762,+
6405,rpoD,b2763,+
6406,rpoD,b2764,+
6407,rpoD,b2779,+
6408,rpoD,b2782,+
6409,rpoD,b2783,+
6410,rpoD,b2784,+
6411,rpoD,b2799,+
6412,rpoD,b2800,+
6413,rpoD,b2801,+
6414,rpoD,b2802,+
6415,rpoD,b2803,+
6416,rpoD,b2804,+
6417,rpoD,b2805,+
6418,rpoD,b2808,+
6419,rpoD,b2818,+
6420,rpoD,b2819,+
6421,rpoD,b2820,+
6422,rpoD,b2821,+
6423,rpoD,b2822,+
6424,rpoD,b2827,+
6425,rpoD,b2828,+
6426,rpoD,b2837,+
6427,rpoD,b2838,+
6428,rpoD,b2839,+
6429,rpoD,b2840,+
6430,rpoD,b2841,+
6431,rpoD,b2852,+
6432,rpoD,b2879,+
6433,rpoD,b2892,+
6434,rpoD,b2893,+
6435,rpoD,b2894,+
6436,rpoD,b2895,+
6437,rpoD,b2903,+
6438,rpoD,b2904,+
6439,rpoD,b2905,+
6440,rpoD,b2906,+
6441,rpoD,b2907,+
6442,rpoD,b2908,+
6443,rpoD,b2909,+
6444,rpoD,b2912,+
6445,rpoD,b2913,+
